price,address,bds,ba,sqft,image
"$650,000","1609 Paxon St SE, Atlanta, GA 30317",5,5,"3,775","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$338,000","1981 Jordan Ter NE, Atlanta, GA 30345",3,2,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$960,000","1374 Pasadena Ave NE, Atlanta, GA 30306",5,4,"3,089","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$132,000","5943 Dart Dr, Lithonia, GA 30058",3,2,"1,176","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$380,000","1470 Linkwood Ln, Decatur, GA 30033",3,2,"1,672","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$235,000","2869 Rockcliff Rd SE, Atlanta, GA 30316",3,2,"1,108","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","3773 Flakes Mill Rd, Decatur, GA 30034",3,3,"1,371","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$231,000","1020 Scott Blvd APT C1, Decatur, GA 30030",2,2,"1,102","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","5089 Club Vista Point, Stone Mountain, GA 30088",4,3,"2,484","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.00M,"2757 Oak Glen Manor Rd, Decatur, GA 30033",5,4,"4,110","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$490,000","2641 N Thompson Rd NE, Brookhaven, GA 30319",2,1,960,N/A
"$399,900","2255 N Shallowford Rd, Atlanta, GA 30341",3,3,"1,988",N/A
"$493,000","1201 Dunwoody Village Dr, Dunwoody, GA 30338",4,4,"3,255","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","2112 Keheley Dr, Decatur, GA 30032",3,2,"1,150","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,500","335 W Ponce De Leon Ave UNIT 505, Decatur, GA 30030",1,1,1,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$336,000","811 N Parkwood Rd, Decatur, GA 30030",0.3,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.08M,"1823 Indiana Ave NE, Atlanta, GA 30307",5,4,"3,709","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$174,000","1408 Knights Trl, Stone Mountain, GA 30083",3,4,"1,983","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$425,000","130 Battlefield Ave SE, Atlanta, GA 30317",2,2,"1,249","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$585,000","1429 Brenton Dr NE, Brookhaven, GA 30319",4,3,"2,738","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$547,000","1573 Paxon St SE, Atlanta, GA 30317",4,3,10,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$435,000","1575 Tryon Rd NE, Brookhaven, GA 30319",3,2,"1,606",N/A
"$255,000","2112 Keheley Dr, Decatur, GA 30032",3,2,"1,150",https://photos.zillowstatic.com/p_e/ISrdfaparz4m1s1000000000.jpg
"$410,900","391 Pratt Dr SE UNIT 707, Atlanta, GA 30315",2,2,"1,710",https://photos.zillowstatic.com/p_e/ISvk7wrdkgh08s0000000000.jpg
"$264,000","3043 Stirrup Ln SE, Atlanta, GA 30316",3,2,"1,615",https://photos.zillowstatic.com/p_e/IS3bla3wd1hno01000000000.jpg
"$218,900","954 Vineyard Cir, Stone Mountain, GA 30083",3,2,"2,011",https://photos.zillowstatic.com/p_e/ISn2gs5mwgbilg1000000000.jpg
"$400,000","2157 Weldonberry Dr NE, Brookhaven, GA 30319",3,4,"1,845",https://photos.zillowstatic.com/p_e/IS72pmd2ihwdxm1000000000.jpg
"$196,000","4027 Kingsbrook Blvd, Decatur, GA 30034",4,3,"2,070",https://photos.zillowstatic.com/p_e/ISn6z50noqz4j11000000000.jpg
"$150,000","2851 River Ridge Hl, Decatur, GA 30034",4,3,"2,448",https://photos.zillowstatic.com/p_e/ISz3togdrbqh1g1000000000.jpg
"$240,000","3680 Citation Dr, Decatur, GA 30034",4,3,"2,200",https://photos.zillowstatic.com/p_e/IS3jbo5m3htsyk0000000000.jpg
"$215,000","4350 Wesleyan Pointe, Decatur, GA 30034",4,4,"3,934",https://photos.zillowstatic.com/p_e/ISf8zw3ok81x6p1000000000.jpg
"$180,000","3930 Valpariso Cir, Decatur, GA 30034",4,2,"1,560","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$100,000","3042 Fields Dr, Lithonia, GA 30038",3,3,"1,348","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$293,000","1552 Boulderwoods Dr SE, Atlanta, GA 30316",3,4,"1,335","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,900","2618 Penders Ridge Trl, Ellenwood, GA 30294",3,2,"2,044",N/A
"$419,900","1011 Katie Kerr Dr #14, Decatur, GA 30030",3,3,"1,657","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","4034 Elm St, Atlanta, GA 30341",2,3,"1,312","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","3226 Chutney Ct, Decatur, GA 30032",3,4,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$460,000","2805 Pineland Ave, Atlanta, GA 30340",4,3,"2,563","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$154,100","1280 To Lani Farm Rd, Stone Mountain, GA 30083",3,3,"1,516","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$484,500","1034 Grant Park Rd, Decatur, GA 30033",4,4,"2,330","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$850,000","3025 E Ramble Ln, Decatur, GA 30033",5,4,"3,108","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$599,900","390 Maynard Ter, Atlanta, GA 30316",4,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$167,000","864 Meadow Rock Way, Stone Mountain, GA 30083",3,2,"1,983","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$234,000","467 S Howard St SE, Atlanta, GA 30317",4,2,"1,451","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$575,000","1839 Braeburn Cir SE, Atlanta, GA 30316",4,3,"2,976","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","461 Durand Dr NE, Atlanta, GA 30307",3,2,"1,632","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,500","335 W Ponce De Leon Ave UNIT 505, Decatur, GA 30030",1,1,756,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$339,000","2508 Joiner Ct, Decatur, GA 30033",3,2,"1,204","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","477 Carillon Ct, Stone Mountain, GA 30083",3,2,"1,332","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","2491 Joiner Ct, Decatur, GA 30033",2,2,"1,232","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","4154 Brenda Dr, Decatur, GA 30035",3,2,816,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","3234 Henderson Mill Rd UNIT 3, Atlanta, GA 30341",2,2,"1,205","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$233,105","2266 Annes Lake Cir, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$600,000","1680 Chartwell Trce, Stone Mountain, GA 30087",5,7,"6,943","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,900","4128 Cedar Knoll Dr, Tucker, GA 30084",4,3,"2,512","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","2790 Payton Rd NE, Atlanta, GA 30345",4,3,"1,740","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$485,000","78 Vannoy St SE, Atlanta, GA 30317",3,2,"1,560","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$584,500","3023 Frazier Way, Decatur, GA 30033",5,4,"3,224","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,500","593 Arbor Ridge Dr, Stone Mountain, GA 30087",3,3,"1,650","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,500","3825 Lavista Rd APT V1, Tucker, GA 30084",2,2,"1,413","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$343,000","3084 Embry Ct, Atlanta, GA 30341",4,3,"2,496","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","1265 Keys Lake Dr NE, Brookhaven, GA 30319",1,1,810,https://photos.zillowstatic.com/p_e/IS3rp4q28ai3ts1000000000.jpg
"$850,000","3025 E Ramble Ln, Decatur, GA 30033",5,4,"3,108",https://photos.zillowstatic.com/p_e/ISrdzh0o5mnsq20000000000.jpg
"$373,000","1967 Bencal Dr SE, Atlanta, GA 30316",4,3,"2,494",https://photos.zillowstatic.com/p_e/IS3jzipcxmzf4e0000000000.jpg
"$187,000","2566 Flagstone Dr SE, Atlanta, GA 30316",3,2,"1,170",https://photos.zillowstatic.com/p_e/ISvwgfq02uxe8d0000000000.jpg
"$330,000","3226 Chutney Ct, Decatur, GA 30032",3,4,"2,200",https://photos.zillowstatic.com/p_e/IS3nextmeinlmb0000000000.jpg
"$339,000","2508 Joiner Ct, Decatur, GA 30033",3,2,"1,204",https://photos.zillowstatic.com/p_e/ISn2ctfvxn8eix1000000000.jpg
"$419,900","1011 Katie Kerr Dr #14, Decatur, GA 30030",3,3,"1,657",https://photos.zillowstatic.com/p_e/ISrllkfxwpvt0h1000000000.jpg
"$97,000","4083 Woodridge Way, Tucker, GA 30084",1,1,924,https://photos.zillowstatic.com/p_e/IS76klsisr58dc1000000000.jpg
"$431,000","1098 Greenbriar Cir, Decatur, GA 30033",4,3,"2,700",https://photos.zillowstatic.com/p_e/ISvkfyev54awly0000000000.jpg
"$529,000","2449 Manor Walk, Decatur, GA 30030",4,4,"3,984","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$233,105","2266 Annes Lake Cir, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$550,000","2724 Kelly Lake Rd, Decatur, GA 30032",9,6,"2,870","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","312 Ashford Cir, Atlanta, GA 30338",2,2,"1,234","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","3234 Henderson Mill Rd UNIT 3, Atlanta, GA 30341",2,2,"1,205","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$343,000","3084 Embry Ct, Atlanta, GA 30341",4,3,"2,496","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","1362 Wylie St SE LOT 0, Atlanta, GA 30317","8,712",N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$148,000","2275 Shamrock Dr, Decatur, GA 30032",3,1,"2,088","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","4154 Brenda Dr, Decatur, GA 30035",3,2,816,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$325,100","2536 Lavista Rd, Decatur, GA 30033",3,2,"1,833","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$888,000","2672 Ashford Rd NE, Brookhaven, GA 30319",4,3,"2,707","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$600,000","1680 Chartwell Trce, Stone Mountain, GA 30087",5,7,"6,943","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,500","3825 Lavista Rd APT V1, Tucker, GA 30084",2,2,"1,413","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$459,900","1907 River Birch Ln, Atlanta, GA 30316",3,3,--,N/A
$1.19M,"1149 Antioch Dr NE, Brookhaven, GA 30319",6,6,"5,455","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$570,000","1334 Fernwood Cir NE, Brookhaven, GA 30319",4,4,"2,869","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$266,000","5258 Oxbow Rd, Stone Mountain, GA 30087",4,4,"2,637","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","1351 Faraday Pl, Decatur, GA 30033",3,2,"1,220","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$509,250","2435 Skyland Way NE, Brookhaven, GA 30319",4,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$192,800","5792 Woodside Xing, Lithonia, GA 30038",--,--,"1,470",N/A
"$365,000","2136 Briarwood Blf NE, Brookhaven, GA 30319",3,4,"2,355","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,534","2354 Annes Lake Cir, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$348,000","2681 Oak Village Trl, Decatur, GA 30032",3,3,"2,192","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","3417 Hunters Hill Dr, Lithonia, GA 30038",5,4,"2,971",N/A
"$63,000","6203 Par Four Way, Lithonia, GA 30038",3,2,"1,202","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","7570 Star Magnolia Dr, Lithonia, GA 30038",5,3,"2,992",N/A
"$210,000","7508 Stone Creek Path, Lithonia, GA 30038",3,3,"1,929","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","3953 Veracruz Ct, Decatur, GA 30034",4,3,"2,022","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","1164 Greenbriar Cir, Decatur, GA 30033",3,2,"1,326","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$208,500","4426 Chowning Way, Atlanta, GA 30338",2,1,"1,212","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$16,000","2509 Alford Rd, Lithonia, GA 30058",3,3,"2,312","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","1164 Greenbriar Cir, Decatur, GA 30033",3,2,"1,326",https://photos.zillowstatic.com/p_e/ISf48dnznrxob71000000000.jpg
"$242,500","2059 Rosewood Rd, Decatur, GA 30032",3,2,"1,277",https://photos.zillowstatic.com/p_e/IS3zns5oh6izxb1000000000.jpg
"$149,900","1514 Tunbridge Wells Cres, Lithonia, GA 30058",3,3,"1,686",https://photos.zillowstatic.com/p_e/ISbp959dgjjk3l0000000000.jpg
"$785,000","6801 Crescendo Ct #244, Atlanta, GA 30328",3,5,"3,868",https://photos.zillowstatic.com/p_e/ISzjlxigc9vtwo1000000000.jpg
"$157,000","811 Kilkenny Cir, Lithonia, GA 30058",3,3,"1,713",https://photos.zillowstatic.com/p_e/IS33fceeadft4e1000000000.jpg
"$179,900","1597 Cutters Mill Dr, Lithonia, GA 30058",3,3,"1,947",https://photos.zillowstatic.com/p_e/ISf0ty2lc70p070000000000.jpg
"$208,500","4426 Chowning Way, Atlanta, GA 30338",2,1,"1,212",https://photos.zillowstatic.com/p_e/ISne93nl0bk2em0000000000.jpg
"$175,000","4842 Wilkins Station Dr, Decatur, GA 30035",4,3,"1,838",https://photos.zillowstatic.com/p_e/ISb5yqmyz0wmyk1000000000.jpg
"$196,907","3304 Irish Ln, Decatur, GA 30032",2,2,"1,344",https://photos.zillowstatic.com/p_e/ISvkvm0tywndir0000000000.jpg
"$398,000","817 Mclendon Dr, Scottdale, GA 30079",3,3,"2,036","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$85,000","3172 Chapel St, Scottdale, GA 30079","5,227",N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$500,000","1192 Citadel Dr NE, Atlanta, GA 30324",3,2,"2,384","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$449,900","3512 Castleridge Dr, Tucker, GA 30084",5,4,"2,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","75 Vannoy St SE, Atlanta, GA 30317",1,1,"1,222","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,500","2018 Shawn Wayne Cir SE, Atlanta, GA 30316",3,3,"1,302","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$335,000","1400 Juneau Ct, Tucker, GA 30084",5,3,"2,024",N/A
"$423,000","1415 Orange Blossom Ter SE, Atlanta, GA 30316",3,3,"1,814","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","683 Sunstede Dr, Decatur, GA 30033",2,1,910,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$1,350","5300 Peachtree Rd UNIT 3207, Atlanta, GA 30341",1,1,713,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,900","5079 N Woodbridge Trl, Stone Mountain, GA 30088",3,2,"1,351","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","5167 Hathburn Ct, Atlanta, GA 30338",4,3,"3,087","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,000","5030 Leland Dr, Stone Mountain, GA 30083",3,3,"1,434","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","3002 Heritage Villa Dr, Lithonia, GA 30038",3,3,220,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$372,000","1100 Clarendon Ave, Avondale Estates, GA 30002",3,3,"2,058","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.96M,"840 Springdale Rd NE, Atlanta, GA 30306",5,6,"6,881","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$208,500","4187 Liffey Ln, Decatur, GA 30034",4,2,"1,940","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$219,500","1668 Flintwood Dr SE, Atlanta, GA 30316",3,2,"1,075","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,900","3199 Georgian Woods Cir, Decatur, GA 30034",3,3,"2,080","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,900","5678 Mill View Way, Lithonia, GA 30038",5,3,"2,694","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$214,900","2892 Cloverleaf Dr SE, Atlanta, GA 30316",3,2,"1,053","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","1605 Carter Rd, Decatur, GA 30032",3,1,"1,152","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","2048 Flat Shoals Rd SE, Atlanta, GA 30316",2,1,"1,040","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$313,000","428 Mcwilliams Ave SE, Atlanta, GA 30316",2,2,"1,014","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","7450 Waters Edge Dr, Stone Mountain, GA 30087",5,5,"3,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","610 Ivy Rd, Pine Lake, GA 30072",3,3,"1,729","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","2979 Stratford Arms Dr, Atlanta, GA 30341",4,2,"2,181","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","2456 Leafgate Rd, Decatur, GA 30033",3,3,"1,944","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","1203 Laurel Hill Dr, Decatur, GA 30033",3,2,"1,358","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$399,000","1069 Woodbridge Holw NE, Atlanta, GA 30306",3,3,"1,666","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$202,000","1336 George W Brumley Way SE, Atlanta, GA 30317",2,1,990,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$355,500","357 Glen Cove Dr, Avondale Estates, GA 30002",4,3,"1,924",https://photos.zillowstatic.com/p_e/ISjf7fieu4u8ea1000000000.jpg
"$162,000","4911 Glenside Ct, Stone Mountain, GA 30088",3,2,"1,819",https://photos.zillowstatic.com/p_e/ISjn1cun5qs8t40000000000.jpg
"$313,000","428 Mcwilliams Ave SE, Atlanta, GA 30316",2,2,"1,014",https://photos.zillowstatic.com/p_e/ISnmfpi8fihc0j1000000000.jpg
"$235,000","671 Sunstede Dr, Decatur, GA 30033",2,1,910,https://photos.zillowstatic.com/p_e/ISvwgz95umtu3s0000000000.jpg
"$345,000","2979 Stratford Arms Dr, Atlanta, GA 30341",4,2,"2,181",https://photos.zillowstatic.com/p_e/ISrxawa93n8dv30000000000.jpg
"$90,000","2879 Joyce Ave, Decatur, GA 30032",1,1,--,https://photos.zillowstatic.com/p_e/ISrx618f0iu3o51000000000.jpg
"$320,000","7450 Waters Edge Dr, Stone Mountain, GA 30087",5,5,"3,700",https://photos.zillowstatic.com/p_e/ISv0gd3ywxvwsb0000000000.jpg
"$202,000","1336 George W Brumley Way SE, Atlanta, GA 30317",2,1,990,https://photos.zillowstatic.com/p_e/ISfc65yriq0z2e1000000000.jpg
