price,address,bds,ba,sqft,image
"$235,000","1725 River Mill Trl NE, Conyers, GA 30012",4,2.5,"3,036",https://photos.zillowstatic.com/p_e/ISrt7jzr8mcj6p0000000000.jpg
"$124,900","1857 Rockbridge Rd NW, Conyers, GA 30012",3,2,"1,356",https://photos.zillowstatic.com/p_e/IS3vw0v2pymh1b1000000000.jpg
"$130,000","610 Camary Ct SE, Conyers, GA 30094",3,2,"1,734",https://photos.zillowstatic.com/p_e/IS33rh6dkq7kb81000000000.jpg
"$283,000","5029 W Shore Dr SW, Conyers, GA 30094",4,3,"2,992",https://photos.zillowstatic.com/p_e/ISjvnelityyuks1000000000.jpg
"$257,800","1317 Brookstone Lake Dr, Conyers, GA 30012",4,3,"2,690",https://photos.zillowstatic.com/p_e/IS33j3q88ear6k1000000000.jpg
"$139,900","1251 Lakeview Dr NW, Conyers, GA 30012",3,2,"1,092","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,390","1256 Brookstone Cir NE, Conyers, GA 30012",4,3,"2,356","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$89,200","2166 Iris Dr SW, Conyers, GA 30094",3,2,"1,250","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","1910 Post Oak Ct SW, Conyers, GA 30094",4,4,"3,774","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","132 Clear Springs Dr, Mcdonough, GA 30252",4,3,"2,508","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","2169 Kings Forest Dr SE, Conyers, GA 30013",3,2,"1,704","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$364,900","2000 Kilburn Cir, Conyers, GA 30094",4,4,"3,784","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$1,000","Irwin Bridge Rd NW, Conyers, GA 30012",--,--,--,N/A
"$35,000","3366 Branch Valley Trl, Conyers, GA 30094",0.59,N/A,N/A,N/A
"$230,000","1202 Wellspring Way SE, Conyers, GA 30094",3,2.5,"3,088","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","609 Glenridge Ct SE, Conyers, GA 30094",4,3,"2,129","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","1507 Hillside Dr SE, Conyers, GA 30094",3,3,"1,854","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$87,000","877 Oakland Ln SE, Conyers, GA 30012",2,1,"1,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","2650 Wellington Way SE, Conyers, GA 30013",6,5,"4,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","2312 Deeside SE, Conyers, GA 30013",5,5.5,"3,146","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$162,000","2854 Highway 20 NE, Conyers, GA 30012",3,2,"1,602","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","1505 Humphries Rd NW, Conyers, GA 30012",3,2,"1,446","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$102,090","1707 Colonial South Dr SW, Conyers, GA 30094",3,2,"1,731","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,900","2771 Saddle Trl NE, Conyers, GA 30013",4,4,"2,900","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$112,000","1480 Revel Cove Dr SW, Conyers, GA 30094",3,2,"1,476","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$85,000","2808 Briar Hill Ln SE #B, Conyers, GA 30013",2,2,"1,146",N/A
"$140,000","1730 Riverchase Cir NE, Conyers, GA 30013",3,2,"1,520","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$75,000","1472 Pine Log Rd NE APT B, Conyers, GA 30012",3,3,"1,232","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$166,000","3800 Eden Glen Dr SE, Conyers, GA 30013",3,2,"1,505","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$85,000","2808 2808 B Se Briar Hill Ln, Conyers, GA 30013",2,2,"1,146","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$97,460","2715 Kinslow Rdg SE, Conyers, GA 30094",5,3,"2,854","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$280,000","3052 Brighton Ct, Conyers, GA 30094",4,4,"3,028",N/A
"$190,000","4000 Camary Dr SE, Conyers, GA 30094",3,2,"1,798","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","1528 Paceville Ct, Conyers, GA 30012",5,3,"3,424","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$248,000","804 Hollyhawk Way SE, Conyers, GA 30094",4,3,"2,159","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$478,645","3243 Ashmore Ct, Conyers, GA 30094",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$478,645","3243 Ashmore Ct, Conyers, GA 30094",5,5,--,https://photos.zillowstatic.com/p_e/ISnmf5f0ffka1k0000000000.jpg
"$478,645","3243 Ashmore Ct SW, Conyers, GA 30094",5,5,--,https://photos.zillowstatic.com/p_e/ISv0oj5q3ewws11000000000.jpg
"$170,000","4560 N Woodlake Ln SE, Conyers, GA 30013",3,2,"1,294",https://photos.zillowstatic.com/p_e/IS7e68zqch9bc70000000000.jpg
"$110,000","201 Old Mill Trl SW, Conyers, GA 30094",3,2,"1,950",https://photos.zillowstatic.com/p_e/ISbton433irul71000000000.jpg
"$269,000","1381 Revel Cove Dr SW, Conyers, GA 30094",5,3,"3,523",https://photos.zillowstatic.com/p_e/ISb9dh4zrcjnpq0000000000.jpg
"$425,000","3301 Glencree, Conyers, GA 30012",5,3,"3,546",https://photos.zillowstatic.com/p_e/ISr5tz3fkt7s8i1000000000.jpg
"$167,400","2068 Wildflower Way, Conyers, GA 30012",3,2.5,"1,421",https://photos.zillowstatic.com/p_e/ISjfzg2thkf6hn0000000000.jpg
"$221,000","2173 Blueberry Ln, Conyers, GA 30013",--,--,--,N/A
"$125,900","318 Cindy Dr SE, Conyers, GA 30094",3,2,"1,143",https://photos.zillowstatic.com/p_e/ISrldelvzunujc0000000000.jpg
"$158,000","1707 Conductor Ln NE, Conyers, GA 30013",3,2,"1,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$258,800","2492 Bear Mountain St #136, Lithonia, GA 30058",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$133,000","1758 Yellow St NW, Conyers, GA 30012",3,2,"1,300","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$137,000","941 Cochise Trl SE, Conyers, GA 30094",3,2,"1,682","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","1898 Smyrna Rd SW, Conyers, GA 30094",3,2,"2,010","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$291,000","2940 Weatherstone Cir SE, Conyers, GA 30094",5,4,"5,181","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","1847 Brandy Woods Dr SE, Conyers, GA 30013",3,2,"1,611","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","2406 Brisbane Dr, Conyers, GA 30013",5,4,"3,843","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","726 Colt Ln NW, Conyers, GA 30012",3,2,"2,162","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","420 Goode Rd, Conyers, GA 30094",3,3,"2,485","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$55,000","1145 Old Covington Hwy SE, Conyers, GA 30012",2,2,"1,080",N/A
"$133,000","2400 Lakeshore Dr NE, Conyers, GA 30012",2,2,816,N/A
"$169,000","2122 Arlin St NE, Conyers, GA 30012",3,2,"1,335","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$226,000","1420 White Rocks Way, Conyers, GA 30012",4,3,"2,754","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","2030 Gleaton Rd NE, Conyers, GA 30013",4,3,"2,910","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","1011 Barn Oak Ct NE, Conyers, GA 30012",Studio,--,"1,026","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$388,700","168 Lavender Way LOT 36, Mcdonough, GA 30252",5,5,"3,862","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","1586 Highway 212 SW, Conyers, GA 30094",3,3,"2,220","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","1697 Salem Woods Dr SE, Conyers, GA 30013",2,1.5,"1,200",N/A
"$50,000","2618 High St SW, Conyers, GA 30094",0.64,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$82,500","4904 Cedar Ct SE, Conyers, GA 30094",3,2.5,"1,326",N/A
"$445,900","1865 Kings Row #21, Conyers, GA 30012",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$277,000","2001 Eagle Ridge Dr SW, Conyers, GA 30094",4,4,"2,755","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","1002 Riverclift Dr, Covington, GA 30016",3,2,"1,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$120,000","2616 Shore Wood Ct NE #18, Conyers, GA 30013",2,2,"1,188",N/A
"$217,250","643 Honey Creek Rd SE, Conyers, GA 30094",5,3,"2,238","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,000","3219 Haleys Way SE, Conyers, GA 30013",5,3,"2,542","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$445,900","1865 Kings Row, Conyers, GA 30012",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","3908 Pointers Way SW, Conyers, GA 30094",3,2,"1,958","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","739 Lynn Milam Ln, Conyers, GA 30094",4,3,"2,311","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$142,000","2206 Patriot Ct SW, Conyers, GA 30094",3,2,"1,427","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,000","3506 Clear View Trl, Conyers, GA 30281",5,3,"2,800",https://photos.zillowstatic.com/p_e/ISjrokjks9j9vq1000000000.jpg
"$200,000","2615 Valleydale Dr NW, Conyers, GA 30012",4,3,"3,250",https://photos.zillowstatic.com/p_e/ISbxb0x43vsbw70000000000.jpg
"$550,000","2503 Loch View Ct SW, Conyers, GA 30094",5,7,"4,991",https://photos.zillowstatic.com/p_e/IS3vcdbs224zd11000000000.jpg
"$423,500","175 Barclay Dr, Mcdonough, GA 30252",5,5,--,https://photos.zillowstatic.com/p_e/ISvkrzbv465h4l1000000000.jpg
"$269,000","385 Piedmont Cir, Conyers, GA 30016",--,4,"3,270",N/A
"$118,000","3050 Stone Bridge Trl SW, Conyers, GA 30094",4,3,"1,980",https://photos.zillowstatic.com/p_e/ISz7cug1nxd4dy0000000000.jpg
"$169,900","1624 Honeysuckle Path, Conyers, GA 30012",3,3,"1,938",N/A
"$126,000","2015 Highway 20 NE, Conyers, GA 30012",3,2,"1,476",https://photos.zillowstatic.com/p_e/ISbdga46r6ivbd0000000000.jpg
"$423,500","175 Barclay Dr #68, Mcdonough, GA 30252",5,5,--,https://photos.zillowstatic.com/p_e/IS3bxbggzqp4mw1000000000.jpg
"$151,900","1384 Country Lane Way NE, Conyers, GA 30012",3,2,"1,842","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$107,324","1791 Big Horn Ct SE, Conyers, GA 30013",3,2,"1,093","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$458,900","1651 Madison Ln SE, Conyers, GA 30013",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","2257 Morrison Rd SW, Conyers, GA 30094",--,--,--,N/A
"$458,900","1651 Madison Ln SE #18, Conyers, GA 30013",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","2207 Tucker Mill Rd SW, Conyers, GA 30094",4,2,"1,839",N/A
"$215,000","2430 Amberbrook Dr SW, Conyers, GA 30094",3,3,"2,144","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,900","1860 Flat Shoals Rd SE, Conyers, GA 30013",3,3,"1,575","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","1033 Plantation Blvd SE, Conyers, GA 30094",3,3,"2,680","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,900","2675 Lakeside Dr SW #26, Conyers, GA 30094",5,4,"3,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,900","2675 Lakeside Dr SW, Conyers, GA 30094",5,3.5,"2,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","667 Clubhouse Dr SE, Conyers, GA 30094",4,3,"2,853","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$368,660","2912 Centennial Dr NE, Conyers, GA 30013",--,--,--,N/A
"$52,500","1262 Old Covington Hwy SE, Conyers, GA 30012",2,1,784,N/A
"$310,000","1032 Sundew Dr SE, Conyers, GA 30013",4,4,"2,792","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$151,000","592 Almand Branch Rd SE, Conyers, GA 30094",3,2,"1,660","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$119,900","2135 Hickory Bnd SE APT A, Conyers, GA 30013",2,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,900","1571 Walnut St SE, Conyers, GA 30013",4,3,"2,448","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,900","1566 Walnut St SE, Conyers, GA 30013",--,--,--,N/A
"$58,900","2200 Brandon Ln SW, Conyers, GA 30094",3,2,"2,107",N/A
"$215,000","4823 Camden Dr SW, Conyers, GA 30094",4,2,"2,230","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$318,000","2712 Potters Walk #86, Conyers, GA 30012",5,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$78,000","1276 Lakeview Dr NW, Conyers, GA 30012",2,3,"1,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$58,500","2220 Carr Rd NE, Conyers, GA 30012",3,2,"1,860",N/A
"$155,000","2154 Rolling Acres Dr SW, Conyers, GA 30094",4,3,"2,802",N/A
"$318,915","2611 Glenbrook Ln, Conyers, GA 30012",--,--,--,N/A
"$175,000","3111 Irwin Bridge Rd NW, Conyers, GA 30012",4,2,"1,824","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$497,000","1825 Kings Row, Conyers, GA 30012",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$192,300","1632 Village Place Cir NE, Conyers, GA 30012",4,2.5,"2,806",N/A
"$249,980","1215 Brookstone Cir, Conyers, GA 30012",5,3,"2,633","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,490","2732 Potters Walk, Conyers, GA 30012",--,--,--,N/A
"$92,309","2471 Nugget Dr SW, Conyers, GA 30094",4,2,"1,542",https://photos.zillowstatic.com/p_e/IS7i1jzzwwn9dg1000000000.jpg
"$497,000","1825 Kings Row #34, Conyers, GA 30012",5,5,--,https://photos.zillowstatic.com/p_e/ISrxa8s2fn5gl10000000000.jpg
"$255,500","2474 Overlook, Lithonia, GA 30058",4,3,"2,618",https://photos.zillowstatic.com/p_e/ISvoi3o53ad8kh0000000000.jpg
"$217,741","2702 Kemp Ct, Conyers, GA 30094",3,3,"1,708",https://photos.zillowstatic.com/p_e/ISzj9synkiacio1000000000.jpg
"$380,000","405 English Elm Ct, Conyers, GA 30012",4,2,"3,328",https://photos.zillowstatic.com/p_e/ISz31f22kgjwfj0000000000.jpg
"$139,000","2444 Stanton Rd SE, Conyers, GA 30094",3,2,"1,098",https://photos.zillowstatic.com/p_e/IS3n28q14gxzap0000000000.jpg
"$260,000","4625 Bryant Rd, Snellville, GA 30039",3,3,"1,862",https://photos.zillowstatic.com/p_e/ISzztavy0yjxe70000000000.jpg
"$267,900","1206 Dover Pl SE, Conyers, GA 30013",4,3,"3,698",https://photos.zillowstatic.com/p_e/IS3fojfzycur6k0000000000.jpg
"$160,000","806 Colt Ln NW, Conyers, GA 30012",3,2,"1,728",https://photos.zillowstatic.com/p_e/ISz7wlzxsowj8v1000000000.jpg
"$294,000","1532 Kathryns Gln SE, Conyers, GA 30013",4,4,"3,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","2560 Paces Landing Dr NW, Conyers, GA 30012",5,4,"2,842","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","1912 Sloane Ct, Conyers, GA 30094",5,6,"4,831","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$45,900","2061 Evergreen Dr SE, Conyers, GA 30013",0.41,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$157,000","1800 Millstream Holw, Conyers, GA 30012",3,3,"2,124","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$291,000","5165 Rockford Ln, Stockbridge, GA 30281",3,4,"3,034","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$136,000","1720 Overlook Way SW, Conyers, GA 30094",3,2,"1,560","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","1001 Mccoy Dr, Conyers, GA 30094",5,3,"2,966","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$10.8M,"1214 Summer Cir NW, Conyers, GA 30012",--,--,1,N/A
"$318,490","2712 Potters Walk, Conyers, GA 30012",--,--,--,N/A
"$80,000","4661 Bristol Dr SE, Conyers, GA 30094",3,2,"1,244","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$164,900","5190 Wendwood Rd SW, Conyers, GA 30094",2,2,"1,968","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$359,900","2417 Cainwood Ct, Conyers, GA 30094",5,4,"3,107","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,413","2876 Havenwood Dr, Conyers, GA 30094",--,--,--,N/A
"$159,900","3008 River Garden Rd, Covington, GA 30016",3,2,"1,678",N/A
"$220,000","2643 Westchester Pkwy SE, Conyers, GA 30013",3,3,"3,074","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,000","1787 Holmes Dr SW, Conyers, GA 30094",4,2,"2,351","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,000","3483 Honeycomb Dr SE, Conyers, GA 30094",3,3,"2,218","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$40,000","3284 Highway 138 SW, Conyers, GA 30094",2,2,"1,568","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$129,900","2479 Highway 138 SW, Conyers, GA 30094",3,1,"1,260",N/A
"$199,500","1495 Saint George Pl, Conyers, GA 30012",4,3,"2,043","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$389,800","1412 Kings Point Way SW, Conyers, GA 30094",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,000","2708 Hatteras Ct, Conyers, GA 30013",4,3,"1,777","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,000","2586 Oneal Rd SW, Conyers, GA 30094",4,2,"1,542","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$60,000","1811 Spring St NE, Conyers, GA 30012",2,1,899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","2749 Fieldstone Dr SE, Conyers, GA 30013",4,3,"2,664","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","2444 Windridge Dr NE, Conyers, GA 30013",4,3,"2,270",N/A
"$242,500","3301 Justin Way SE, Conyers, GA 30013",5,3,"3,118","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$201,500","3090 Stone Bridge Trl SW, Conyers, GA 30094",3,2,"1,949","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","2440 Windridge Dr NE, Conyers, GA 30013",3,2,"2,049","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$408,900","3201 Lucky Pl, Conyers, GA 30013",0.46,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$408,900","3201 Lucky Pl, Conyers, GA 30013",0.46,N/A,N/A,https://photos.zillowstatic.com/p_e/ISv4z6qbamn3fl1000000000.jpg
$1.24M,"3131 Dennard Rd NE, Conyers, GA 30013",--,--,"2,552",N/A
"$374,400","3303 Bartlett Ave, Conyers, GA 30013",5,5,--,https://photos.zillowstatic.com/p_e/ISb5urcwqc168d1000000000.jpg
"$76,000","514 Greenview Ave SE, Conyers, GA 30094",3,2,"1,950",https://photos.zillowstatic.com/p_e/ISlywenunvo18o0000000000.jpg
"$299,900","2391 Fairhaven Cv NE, Conyers, GA 30012",4,4,"3,300",https://photos.zillowstatic.com/p_e/ISrpcglxc3vpon0000000000.jpg
"$234,900","2103 Highland Club Dr SE, Conyers, GA 30013",4,3,"3,222",https://photos.zillowstatic.com/p_e/ISf8nrjvoip85d1000000000.jpg
"$397,000","2780 Wellington Way SE, Conyers, GA 30013",6,5,"4,716",https://photos.zillowstatic.com/p_e/ISrdf62ymscggm0000000000.jpg
"$244,700","3150 E Fairview Rd, Mcdonough, GA 30252",3,2,"2,164",https://photos.zillowstatic.com/p_e/ISzjh24p7rr43m0000000000.jpg
