price,beds,baths,square_feet,Cherokee,Clayton,Cobb,DeKalb,Douglas,Fayette,Fulton,Gwinnett,Henry,Rockdale
108000.0,3.0,2.0,1242.0,0,0,0,0,0,0,0,0,1,0
219900.0,3.0,2.0,2310.0,0,0,0,0,0,0,0,0,1,0
289900.0,5.0,4.0,3086.0,0,0,0,0,0,0,0,0,1,0
647793.0,4.0,2.5,2353.0,0,0,0,0,0,0,0,0,1,0
647793.0,4.0,2.5,2249.0,0,0,0,0,0,0,0,0,1,0
328000.0,4.0,3.0,3048.0,0,0,0,0,0,0,0,0,1,0
328000.0,4.0,3.0,3049.0,0,0,0,0,0,0,0,0,1,0
269000.0,4.0,3.0,2448.0,0,0,0,0,0,0,0,0,1,0
226000.0,4.0,3.0,2558.0,0,0,0,0,0,0,0,0,1,0
161000.0,3.0,2.0,1395.0,0,0,0,0,0,0,0,0,1,0
269900.0,4.0,3.0,2686.0,0,0,0,0,0,0,0,0,1,0
225000.0,5.0,3.0,2384.0,0,0,0,0,0,0,0,0,1,0
262000.0,5.0,3.0,3039.0,0,0,0,0,0,0,0,0,1,0
367000.0,5.0,4.0,3633.0,0,0,0,0,0,0,0,0,1,0
298760.0,5.0,3.0,3209.0,0,0,0,0,0,0,0,0,1,0
165000.0,4.0,3.0,2610.0,0,0,0,0,0,0,0,0,1,0
237500.0,4.0,4.0,2917.0,0,0,0,0,0,0,0,0,1,0
286900.0,4.0,3.0,2681.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,2.0,1884.0,0,0,0,0,0,0,0,0,1,0
268000.0,4.0,3.0,2210.0,0,0,0,0,0,0,0,0,1,0
249500.0,4.0,3.0,3066.0,0,0,0,0,0,0,0,0,1,0
229000.0,3.0,3.0,2749.0,0,0,0,0,0,0,0,0,1,0
144900.0,3.0,2.0,1232.0,0,0,0,0,0,0,0,0,1,0
300000.0,4.0,3.0,2323.0,0,0,0,0,0,0,0,0,1,0
441000.0,5.0,6.0,4472.0,0,0,0,0,0,0,0,0,1,0
344900.0,4.0,4.0,3342.0,0,0,0,0,0,0,0,0,1,0
288000.0,3.0,3.0,3120.0,0,0,0,0,0,0,0,0,1,0
246000.0,1.0,1.5,600.0,0,0,0,0,0,0,0,0,1,0
383890.0,5.0,4.0,4235.0,0,0,0,0,0,0,0,0,1,0
535000.0,4.0,5.0,4525.0,0,0,0,0,0,0,0,0,1,0
305000.0,4.0,4.0,3848.0,0,0,0,0,0,0,0,0,1,0
273000.0,3.0,2.0,2466.0,0,0,0,0,0,0,0,0,1,0
300000.0,3.0,2.0,2503.0,0,0,0,0,0,0,0,0,1,0
249900.0,4.0,2.0,2243.0,0,0,0,0,0,0,0,0,1,0
241000.0,4.0,3.0,2771.0,0,0,0,0,0,0,0,0,1,0
213000.0,4.0,2.0,1800.0,0,0,0,0,0,0,0,0,1,0
288400.0,4.0,3.0,2759.0,0,0,0,0,0,0,0,0,1,0
176000.0,3.0,2.0,1548.0,0,0,0,0,0,0,0,0,1,0
342000.0,5.0,4.0,3579.0,0,0,0,0,0,0,0,0,1,0
275000.0,4.0,2.0,2772.0,0,0,0,0,0,0,0,0,1,0
330000.0,4.0,3.0,3076.0,0,0,0,0,0,0,0,0,1,0
200000.0,4.0,3.0,2060.0,0,0,0,0,0,0,0,0,1,0
295000.0,3.0,3.0,2201.0,0,0,0,0,0,0,0,0,1,0
215000.0,6.0,2.0,3084.0,0,0,0,0,0,0,0,0,1,0
295000.0,4.0,3.0,2201.0,0,0,0,0,0,0,0,0,1,0
363500.0,6.0,4.0,3801.0,0,0,0,0,0,0,0,0,1,0
339900.0,4.0,4.0,3538.0,0,0,0,0,0,0,0,0,1,0
274000.0,4.0,3.0,2686.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,2.0,2209.0,0,0,0,0,0,0,0,0,1,0
184000.0,4.0,2.0,1564.0,0,0,0,0,0,0,0,0,1,0
214000.0,3.0,2.0,1984.0,0,0,0,0,0,0,0,0,1,0
350000.0,3.0,3.0,3141.0,0,0,0,0,0,0,0,0,1,0
210000.0,4.0,3.0,2225.0,0,0,0,0,0,0,0,0,1,0
237500.0,4.0,4.0,3353.0,0,0,0,0,0,0,0,0,1,0
390000.0,4.0,3.0,3244.0,0,0,0,0,0,0,0,0,1,0
329900.0,5.0,4.0,3900.0,0,0,0,0,0,0,0,0,1,0
190000.0,3.0,2.0,2428.0,0,0,0,0,0,0,0,0,1,0
149900.0,3.0,2.0,1444.0,0,0,0,0,0,0,0,0,1,0
320000.0,4.0,3.0,3756.0,0,0,0,0,0,0,0,0,1,0
222000.0,3.0,3.0,1869.0,0,0,0,0,0,0,0,0,1,0
179900.0,3.0,3.0,2105.0,0,0,0,0,0,0,0,0,1,0
370000.0,4.0,4.0,4784.0,0,0,0,0,0,0,0,0,1,0
455000.0,6.0,4.0,3845.0,0,0,0,0,0,0,0,0,1,0
155000.0,3.0,2.0,1191.0,0,0,0,0,0,0,0,0,1,0
190000.0,5.0,3.0,2428.0,0,0,0,0,0,0,0,0,1,0
549900.0,6.0,6.0,6946.0,0,0,0,0,0,0,0,0,1,0
232900.0,3.0,3.0,2476.0,0,0,0,0,0,0,0,0,1,0
342900.0,5.0,4.0,3231.0,0,0,0,0,0,0,0,0,1,0
300000.0,4.0,4.0,3854.0,0,0,0,0,0,0,0,0,1,0
300000.0,3.0,2.0,2330.0,0,0,0,0,0,0,0,0,1,0
327710.0,5.0,4.0,3166.0,0,0,0,0,0,0,0,0,1,0
362015.0,5.0,4.0,3836.0,0,0,0,0,0,0,0,0,1,0
119800.0,1.0,1.0,1184.0,0,0,0,0,0,0,0,0,1,0
397490.0,5.0,4.0,3797.0,0,0,0,0,0,0,0,0,1,0
165000.0,3.0,2.0,1502.0,0,0,0,0,0,0,0,0,1,0
420000.0,6.0,5.0,5001.0,0,0,0,0,0,0,0,0,1,0
174000.0,3.0,2.0,1548.0,0,0,0,0,0,0,0,0,1,0
215000.0,4.0,3.0,2135.0,0,0,0,0,0,0,0,0,1,0
215000.0,4.0,3.0,2135.0,0,0,0,0,0,0,0,0,1,0
300000.0,4.0,3.0,2717.0,0,0,0,0,0,0,0,0,1,0
175500.0,3.0,2.0,1400.0,0,0,0,0,0,0,0,0,1,0
343990.0,5.0,4.0,3797.0,0,0,0,0,0,0,0,0,1,0
379000.0,6.0,4.0,3219.0,0,0,0,0,0,0,0,0,1,0
440000.0,6.0,5.0,4800.0,0,0,0,0,0,0,0,0,1,0
194000.0,3.0,2.0,1694.0,0,0,0,0,0,0,0,0,1,0
265000.0,3.0,2.0,2079.0,0,0,0,0,0,0,0,0,1,0
335000.0,5.0,3.0,3536.0,0,0,0,0,0,0,0,0,1,0
222000.0,3.0,2.0,1970.0,0,0,0,0,0,0,0,0,1,0
540000.0,6.0,5.0,5897.0,0,0,0,0,0,0,0,0,1,0
212500.0,3.0,2.0,1830.0,0,0,0,0,0,0,0,0,1,0
326000.0,4.0,4.0,3393.0,0,0,0,0,0,0,0,0,1,0
475000.0,3.0,3.0,3954.0,0,0,0,0,0,0,0,0,1,0
332900.0,4.0,3.0,3021.0,0,0,0,0,0,0,0,0,1,0
298700.0,5.0,5.0,2956.0,0,0,0,0,0,0,0,0,1,0
323900.0,4.0,3.0,2959.0,0,0,0,0,0,0,0,0,1,0
295900.0,3.0,3.0,2541.0,0,0,0,0,0,0,0,0,1,0
262000.0,3.0,3.0,2415.0,0,0,0,0,0,0,0,0,1,0
385000.0,5.0,3.0,3600.0,0,0,0,0,0,0,0,0,1,0
204900.0,5.0,3.0,2318.0,0,0,0,0,0,0,0,0,1,0
334900.0,4.0,3.0,2921.0,0,0,0,0,0,0,0,0,1,0
183000.0,3.0,3.0,2066.0,0,0,0,0,0,0,0,0,1,0
277000.0,4.0,3.0,2383.0,0,0,0,0,0,0,0,0,1,0
217500.0,4.0,3.0,1825.0,0,0,0,0,0,0,0,0,1,0
272000.0,3.0,2.0,2396.0,0,0,0,0,0,0,0,0,1,0
125000.0,3.0,3.0,1323.0,0,0,0,0,0,0,0,0,1,0
332900.0,4.0,3.0,3021.0,0,0,0,0,0,0,0,0,1,0
272500.0,3.0,3.0,2328.0,0,0,0,0,0,0,0,0,1,0
323900.0,4.0,3.0,2959.0,0,0,0,0,0,0,0,0,1,0
279994.0,4.0,2.0,1900.0,0,0,0,0,0,0,0,0,1,0
289900.0,4.0,3.0,2652.0,0,0,0,0,0,0,0,0,1,0
359900.0,5.0,3.0,3202.0,0,0,0,0,0,0,0,0,1,0
170439.0,3.0,3.0,1989.0,0,0,0,0,0,0,0,0,1,0
182500.0,3.0,2.0,1572.0,0,0,0,0,0,0,0,0,1,0
399990.0,5.0,3.0,3394.0,0,0,0,0,0,0,0,0,1,0
384740.0,5.0,4.0,3602.0,0,0,0,0,0,0,0,0,1,0
288000.0,3.0,3.0,3222.0,0,0,0,0,0,0,0,0,1,0
259900.0,6.0,4.0,2492.0,0,0,0,0,0,0,0,0,1,0
279994.0,4.0,2.0,1900.0,0,0,0,0,0,0,0,0,1,0
330000.0,3.0,3.0,3716.0,0,0,0,0,0,0,0,0,1,0
259900.0,5.0,3.0,3659.0,0,0,0,0,0,0,0,0,1,0
350000.0,4.0,3.0,2983.0,0,0,0,0,0,0,0,0,1,0
350000.0,4.0,3.0,2983.0,0,0,0,0,0,0,0,0,1,0
180000.0,3.0,2.0,1554.0,0,0,0,0,0,0,0,0,1,0
314000.0,4.0,3.0,2877.0,0,0,0,0,0,0,0,0,1,0
269900.0,5.0,4.0,3096.0,0,0,0,0,0,0,0,0,1,0
149900.0,3.0,2.0,1152.0,0,0,0,0,0,0,0,0,1,0
299900.0,4.0,4.0,3200.0,0,0,0,0,0,0,0,0,1,0
195000.0,3.0,2.0,1754.0,0,0,0,0,0,0,0,0,1,0
266500.0,3.0,2.0,2274.0,0,0,0,0,0,0,0,0,1,0
295000.0,4.0,3.0,2834.0,0,0,0,0,0,0,0,0,1,0
235000.0,4.0,3.0,2801.0,0,0,0,0,0,0,0,0,1,0
240000.0,5.0,3.0,2717.0,0,0,0,0,0,0,0,0,1,0
289900.0,4.0,3.0,2517.0,0,0,0,0,0,0,0,0,1,0
198790.0,3.0,2.0,1916.0,0,0,0,0,0,0,0,0,1,0
120000.0,5.0,3.0,1560.0,0,0,0,0,0,0,0,0,1,0
329900.0,4.0,3.0,2850.0,0,0,0,0,0,0,0,0,1,0
225000.0,5.0,3.0,3200.0,0,0,0,0,0,0,0,0,1,0
325900.0,5.0,4.0,3231.0,0,0,0,0,0,0,0,0,1,0
334900.0,4.0,3.0,3140.0,0,0,0,0,0,0,0,0,1,0
321390.0,4.0,4.0,3213.0,0,0,0,0,0,0,0,0,1,0
325900.0,5.0,4.0,3231.0,0,0,0,0,0,0,0,0,1,0
305000.0,4.0,4.0,2200.0,0,0,0,0,0,0,0,0,1,0
550000.0,5.0,4.0,5220.0,0,0,0,0,0,0,0,0,1,0
85000.0,3.0,1.0,1257.0,0,0,0,0,0,0,0,0,1,0
240783.0,4.0,2.5,2147.0,0,0,0,0,0,0,0,0,1,0
311500.0,4.0,4.0,3100.0,0,0,0,0,0,0,0,0,1,0
404000.0,6.0,6.0,4612.0,0,0,0,0,0,0,0,0,1,0
324900.0,4.0,4.0,3130.0,0,0,0,0,0,0,0,0,1,0
210000.0,4.0,2.0,2769.0,0,0,0,0,0,0,0,0,1,0
160000.0,3.0,2.0,1397.0,0,0,0,0,0,0,0,0,1,0
144500.0,3.0,2.5,1482.0,0,0,0,0,0,0,0,0,1,0
289900.0,4.0,3.0,2653.0,0,0,0,0,0,0,0,0,1,0
287000.0,3.0,3.5,3070.0,0,0,0,0,0,0,0,0,1,0
185000.0,4.0,3.0,2292.0,0,0,0,0,0,0,0,0,1,0
255000.0,4.0,3.0,2528.0,0,0,0,0,0,0,0,0,1,0
242500.0,4.0,3.0,2800.0,0,0,0,0,0,0,0,0,1,0
150000.0,3.0,2.0,1872.0,0,0,0,0,0,0,0,0,1,0
185000.0,3.0,2.0,1606.0,0,0,0,0,0,0,0,0,1,0
80000.0,3.0,2.0,1463.0,0,0,0,0,0,0,0,0,1,0
217900.0,3.0,2.0,1950.0,0,0,0,0,0,0,0,0,1,0
276000.0,4.0,4.0,2450.0,0,0,0,0,0,0,0,0,1,0
171000.0,3.0,2.0,1298.0,0,0,0,0,0,0,0,0,1,0
372500.0,4.0,3.0,2561.0,0,0,0,0,0,0,0,0,1,0
190000.0,3.0,2.0,1533.0,0,0,0,0,0,0,0,0,1,0
199800.0,5.0,3.0,2080.0,0,0,0,0,0,0,0,0,1,0
379990.0,5.0,4.0,3797.0,0,0,0,0,0,0,0,0,1,0
324260.0,5.0,3.0,3150.0,0,0,0,0,0,0,0,0,1,0
290000.0,3.0,3.0,2780.0,0,0,0,0,0,0,0,0,1,0
295900.0,5.0,3.0,2700.0,0,0,0,0,0,0,0,0,1,0
295900.0,5.0,3.0,2700.0,0,0,0,0,0,0,0,0,1,0
286400.0,5.0,3.0,2700.0,0,0,0,0,0,0,0,0,1,0
260000.0,4.0,3.0,2508.0,0,0,0,0,0,0,0,0,1,0
388700.0,5.0,5.0,3862.0,0,0,0,0,0,0,0,0,1,0
244700.0,3.0,2.0,2164.0,0,0,0,0,0,0,0,0,1,0
293490.0,5.0,3.0,2525.0,0,0,0,0,0,0,0,0,1,0
329490.0,5.0,3.0,2890.0,0,0,0,0,0,0,0,0,1,0
269900.0,4.0,3.0,2150.0,0,0,0,0,0,0,0,0,1,0
369990.0,4.0,4.0,3213.0,0,0,0,0,0,0,0,0,1,0
278000.0,5.0,3.0,3242.0,0,0,0,0,0,0,0,0,1,0
255000.0,6.0,3.0,3204.0,0,0,0,0,0,0,0,0,1,0
248700.0,4.0,3.0,2097.0,0,0,0,0,0,0,0,0,1,0
246315.0,4.0,3.0,2410.0,0,0,0,0,0,0,0,0,1,0
249570.0,4.0,3.0,2570.0,0,0,0,0,0,0,0,0,1,0
249570.0,4.0,3.0,2570.0,0,0,0,0,0,0,0,0,1,0
206000.0,3.0,2.0,1689.0,0,0,0,0,0,0,0,0,1,0
185000.0,3.0,2.0,1461.0,0,0,0,0,0,0,0,0,1,0
247315.0,4.0,3.0,2097.0,0,0,0,0,0,0,0,0,1,0
247315.0,4.0,3.0,2097.0,0,0,0,0,0,0,0,0,1,0
225445.0,4.0,3.0,2097.0,0,0,0,0,0,0,0,0,1,0
163000.0,3.0,2.0,1450.0,0,0,0,0,0,0,0,0,1,0
138000.0,4.0,3.0,2025.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,4.0,2620.0,0,0,0,0,0,0,0,0,1,0
240000.0,4.0,3.0,2910.0,0,0,0,0,0,0,0,0,1,0
205000.0,4.0,3.0,2570.0,0,0,0,0,0,0,0,0,1,0
235000.0,4.0,3.0,2475.0,0,0,0,0,0,0,0,0,1,0
329500.0,4.0,3.0,3621.0,0,0,0,0,0,0,0,0,1,0
250000.0,4.0,3.0,3024.0,0,0,0,0,0,0,0,0,1,0
213000.0,3.0,3.0,2045.0,0,0,0,0,0,0,0,0,1,0
330000.0,3.0,3.0,2280.0,0,0,0,0,0,0,0,0,1,0
88000.0,3.0,2.0,1224.0,0,0,0,0,0,0,0,0,1,0
271200.0,5.0,5.0,2680.0,0,0,0,0,0,0,0,0,1,0
222800.0,3.0,2.0,1914.0,0,0,0,0,0,0,0,0,1,0
249000.0,4.0,3.0,2633.0,0,0,0,0,0,0,0,0,1,0
185000.0,3.0,2.0,1493.0,0,0,0,0,0,0,0,0,1,0
160000.0,3.0,3.0,1502.0,0,0,0,0,0,0,0,0,1,0
595000.0,6.0,7.0,5459.0,0,0,0,0,0,0,0,0,1,0
207000.0,4.0,3.0,1838.0,0,0,0,0,0,0,0,0,1,0
219550.0,4.0,3.0,2345.0,0,0,0,0,0,0,0,0,1,0
320500.0,4.0,4.0,2983.0,0,0,0,0,0,0,0,0,1,0
120000.0,3.0,3.0,1398.0,0,0,0,0,0,0,0,0,1,0
73000.0,3.0,1.0,960.0,0,0,0,0,0,0,0,0,1,0
222650.0,4.0,3.0,2345.0,0,0,0,0,0,0,0,0,1,0
186000.0,3.0,2.0,1773.0,0,0,0,0,0,0,0,0,1,0
199900.0,3.0,2.0,1515.0,0,0,0,0,0,0,0,0,1,0
680000.0,6.0,6.0,7100.0,0,0,0,0,0,0,0,0,1,0
205100.0,3.0,3.0,2200.0,0,0,0,0,0,0,0,0,1,0
244560.0,5.0,3.0,2200.0,0,0,0,0,0,0,0,0,1,0
238800.0,4.0,3.0,2340.0,0,0,0,0,0,0,0,0,1,0
332000.0,5.0,4.0,4777.0,0,0,0,0,0,0,0,0,1,0
243000.0,3.0,3.0,1856.0,0,0,0,0,0,0,0,0,1,0
231000.0,5.0,3.0,2591.0,0,0,0,0,0,0,0,0,1,0
205400.0,4.0,3.0,1852.0,0,0,0,0,0,0,0,0,1,0
205400.0,4.0,3.0,1852.0,0,0,0,0,0,0,0,0,1,0
225000.0,3.0,3.0,2663.0,0,0,0,0,0,0,0,0,1,0
232000.0,4.0,3.0,2720.0,0,0,0,0,0,0,0,0,1,0
183000.0,5.0,3.0,2652.0,0,0,0,0,0,0,0,0,1,0
125900.0,3.0,2.0,1219.0,0,0,0,0,0,0,0,0,1,0
280000.0,3.0,3.0,2918.0,0,0,0,0,0,0,0,0,1,0
209470.0,4.0,3.0,1976.0,0,0,0,0,0,0,0,0,1,0
150000.0,4.0,3.0,1841.0,0,0,0,0,0,0,0,0,1,0
218000.0,2.0,2.0,2253.0,0,0,0,0,0,0,0,0,1,0
257000.0,4.0,4.0,2268.0,0,0,0,0,0,0,0,0,1,0
270000.0,5.0,4.0,3715.0,0,0,0,0,0,0,0,0,1,0
137000.0,3.0,2.0,1100.0,0,0,0,0,0,0,0,0,1,0
215000.0,4.0,3.0,2620.0,0,0,0,0,0,0,0,0,1,0
200000.0,4.0,2.5,400.0,0,0,0,0,0,0,0,0,1,0
120000.0,4.0,2.0,1370.0,0,0,0,0,0,0,0,0,1,0
225000.0,3.0,2.0,2158.0,0,0,0,0,0,0,0,0,1,0
256552.0,5.0,4.0,2859.0,0,0,0,0,0,0,0,0,1,0
201100.0,4.0,3.0,1747.0,0,0,0,0,0,0,0,0,1,0
509000.0,6.0,6.0,5500.0,0,0,0,0,0,0,0,0,1,0
206175.0,3.0,3.0,1920.0,0,0,0,0,0,0,0,0,1,0
140000.0,3.0,2.0,1550.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,3.0,2901.0,0,0,0,0,0,0,0,0,1,0
130000.0,3.0,2.0,1190.0,0,0,0,0,0,0,0,0,1,0
142200.0,4.0,3.0,2686.0,0,0,0,0,0,0,0,0,1,0
253600.0,4.0,3.0,2802.0,0,0,0,0,0,0,0,0,1,0
189000.0,3.0,2.0,1941.0,0,0,0,0,0,0,0,0,1,0
254415.0,4.0,3.0,2853.0,0,0,0,0,0,0,0,0,1,0
263110.0,5.0,4.0,3968.0,0,0,0,0,0,0,0,0,1,0
140640.0,3.0,2.0,1731.0,0,0,0,0,0,0,0,0,1,0
130000.0,3.0,2.0,1190.0,0,0,0,0,0,0,0,0,1,0
292713.0,4.0,3.0,3497.0,0,0,0,0,0,0,0,0,1,0
209650.0,4.0,2.5,2000.0,0,0,0,0,0,0,0,0,1,0
222650.0,4.0,3.0,2345.0,0,0,0,0,0,0,0,0,1,0
263110.0,5.0,4.0,2968.0,0,0,0,0,0,0,0,0,1,0
254415.0,4.0,3.0,2853.0,0,0,0,0,0,0,0,0,1,0
107000.0,4.0,3.0,2273.0,0,0,0,0,0,0,0,0,1,0
365000.0,4.0,3.0,2800.0,0,0,0,0,0,0,0,0,1,0
239000.0,5.0,4.0,3668.0,0,0,0,0,0,0,0,0,1,0
132000.0,3.0,2.0,1076.0,0,0,0,0,0,0,0,0,1,0
270000.0,4.0,3.0,3106.0,0,0,0,0,0,0,0,0,1,0
368952.0,4.0,2.5,2264.0,0,0,0,0,0,0,0,0,1,0
240975.0,4.0,3.0,2410.0,0,0,0,0,0,0,0,0,1,0
275000.0,4.0,4.0,3818.0,0,0,0,0,0,0,0,0,1,0
233984.0,4.0,3.0,2449.0,0,0,0,0,0,0,0,0,1,0
240975.0,4.0,3.0,2410.0,0,0,0,0,0,0,0,0,1,0
600959.0,4.0,3.5,2328.0,0,0,0,0,0,0,0,0,1,0
159000.0,3.0,2.0,1435.0,0,0,0,0,0,0,0,0,1,0
140000.0,3.0,2.0,1431.0,0,0,0,0,0,0,0,0,1,0
345000.0,5.0,4.0,4172.0,0,0,0,0,0,0,0,0,1,0
237055.0,4.0,3.0,2170.0,0,0,0,0,0,0,0,0,1,0
310000.0,5.0,3.0,3016.0,0,0,0,0,0,0,0,0,1,0
185000.0,3.0,3.0,1683.0,0,0,0,0,0,0,0,0,1,0
250000.0,4.0,3.0,2864.0,0,0,0,0,0,0,0,0,1,0
249000.0,4.0,3.0,2610.0,0,0,0,0,0,0,0,0,1,0
310000.0,4.0,3.0,3016.0,0,0,0,0,0,0,0,0,1,0
214900.0,3.0,2.0,1622.0,0,0,0,0,0,0,0,0,1,0
243990.0,4.0,3.0,2356.0,0,0,0,0,0,0,0,0,1,0
400000.0,6.0,5.0,5644.0,0,0,0,0,0,0,0,0,1,0
269900.0,4.0,3.0,3100.0,0,0,0,0,0,0,0,0,1,0
217000.0,3.0,3.0,2513.0,0,0,0,0,0,0,0,0,1,0
243990.0,4.0,3.0,2356.0,0,0,0,0,0,0,0,0,1,0
200000.0,4.0,3.0,2380.0,0,0,0,0,0,0,0,0,1,0
142500.0,2.0,2.0,1275.0,0,0,0,0,0,0,0,0,1,0
170000.0,3.0,2.0,1516.0,0,0,0,0,0,0,0,0,1,0
200000.0,8.0,4.0,2880.0,0,0,0,0,0,0,0,0,1,0
194990.0,4.0,2.5,2058.0,0,0,0,0,0,0,0,0,1,0
334000.0,5.0,4.0,4023.0,0,0,0,0,0,0,0,0,1,0
197025.0,3.0,3.0,1665.0,0,0,0,0,0,0,0,0,1,0
218000.0,4.0,3.0,1995.0,0,0,0,0,0,0,0,0,1,0
189900.0,3.0,2.0,2280.0,0,0,0,0,0,0,0,0,1,0
194990.0,4.0,3.0,2058.0,0,0,0,0,0,0,0,0,1,0
182400.0,3.0,3.0,1700.0,0,0,0,0,0,0,0,0,1,0
239291.0,4.0,3.0,2410.0,0,0,0,0,0,0,0,0,1,0
219035.0,4.0,3.0,1852.0,0,0,0,0,0,0,0,0,1,0
219035.0,4.0,3.0,1852.0,0,0,0,0,0,0,0,0,1,0
198093.0,3.0,2.0,1520.0,0,0,0,0,0,0,0,0,1,0
292630.0,5.0,3.0,2751.0,0,0,0,0,0,0,0,0,1,0
292630.0,5.0,3.0,2751.0,0,0,0,0,0,0,0,0,1,0
645606.0,3.0,2.5,2181.0,0,0,0,0,0,0,0,0,1,0
193000.0,4.0,3.0,1944.0,0,0,0,0,0,0,0,0,1,0
292000.0,3.0,2.0,2630.0,0,0,0,0,0,0,0,0,1,0
235000.0,4.0,3.0,2754.0,0,0,0,0,0,0,0,0,1,0
271195.0,4.0,3.0,2622.0,0,0,0,0,0,0,0,0,1,0
185000.0,4.0,2.0,1620.0,0,0,0,0,0,0,0,0,1,0
225000.0,4.0,4.0,2107.0,0,0,0,0,0,0,0,0,1,0
210000.0,4.0,2.0,2024.0,0,0,0,0,0,0,0,0,1,0
229700.0,4.0,3.0,2604.0,0,0,0,0,0,0,0,0,1,0
199000.0,4.0,3.0,2132.0,0,0,0,0,0,0,0,0,1,0
274000.0,5.0,4.0,2808.0,0,0,0,0,0,0,0,0,1,0
183000.0,3.0,2.5,1910.0,0,0,0,0,0,0,0,0,1,0
183000.0,4.0,3.0,1910.0,0,0,0,0,0,0,0,0,1,0
225000.0,5.0,3.0,2597.0,0,0,0,0,0,0,0,0,1,0
113000.0,3.0,3.0,1552.0,0,0,0,0,0,0,0,0,1,0
205000.0,4.0,3.0,2681.0,0,0,0,0,0,0,0,0,1,0
185000.0,3.0,2.0,1426.0,0,0,0,0,0,0,0,0,1,0
123000.0,3.0,3.0,1440.0,0,0,0,0,0,0,0,0,1,0
304900.0,5.0,3.0,2700.0,0,0,0,0,0,0,0,0,1,0
275900.0,4.0,4.0,2762.0,0,0,0,0,0,0,0,0,1,0
226650.0,4.0,3.0,2345.0,0,0,0,0,0,0,0,0,1,0
226650.0,4.0,3.0,2345.0,0,0,0,0,0,0,0,0,1,0
234900.0,4.0,3.0,2567.0,0,0,0,0,0,0,0,0,1,0
251500.0,3.0,2.0,1987.0,0,0,0,0,0,0,0,0,1,0
209470.0,4.0,3.0,1976.0,0,0,0,0,0,0,0,0,1,0
251500.0,3.0,2.0,1987.0,0,0,0,0,0,0,0,0,1,0
234900.0,3.0,3.0,1798.0,0,0,0,0,0,0,0,0,1,0
206000.0,4.0,3.0,1989.0,0,0,0,0,0,0,0,0,1,0
209470.0,4.0,3.0,1976.0,0,0,0,0,0,0,0,0,1,0
199900.0,3.0,3.0,1853.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,3.0,2209.0,0,0,0,0,0,0,0,0,1,0
115000.0,3.0,2.0,1156.0,0,0,0,0,0,0,0,0,1,0
235000.0,5.0,3.0,2950.0,0,0,0,0,0,0,0,0,1,0
199900.0,4.0,3.0,2430.0,0,0,0,0,0,0,0,0,1,0
210000.0,4.0,3.0,3210.0,0,0,0,0,0,0,0,0,1,0
230000.0,4.0,2.0,3072.0,0,0,0,0,0,0,0,0,1,0
201000.0,3.0,3.0,1992.0,0,0,0,0,0,0,0,0,1,0
245000.0,4.0,3.0,3137.0,0,0,0,0,0,0,0,0,1,0
245000.0,4.0,3.0,3389.0,0,0,0,0,0,0,0,0,1,0
165000.0,4.0,4.0,2136.0,0,0,0,0,0,0,0,0,1,0
145000.0,3.0,2.0,1299.0,0,0,0,0,0,0,0,0,1,0
242000.0,4.0,4.0,2443.0,0,0,0,0,0,0,0,0,1,0
245000.0,5.0,3.0,2464.0,0,0,0,0,0,0,0,0,1,0
195300.0,4.0,3.0,2694.0,0,0,0,0,0,0,0,0,1,0
143000.0,3.0,2.0,1278.0,0,0,0,0,0,0,0,0,1,0
194000.0,3.0,2.0,2248.0,0,0,0,0,0,0,0,0,1,0
208000.0,4.0,3.0,1986.0,0,0,0,0,0,0,0,0,1,0
800000.0,4.0,5.0,6068.0,0,0,0,0,0,0,0,0,1,0
202000.0,3.0,3.0,2081.0,0,0,0,0,0,0,0,0,1,0
344900.0,5.0,4.0,4049.0,0,0,0,0,0,0,0,0,1,0
55000.0,1.0,1.0,1063.0,0,0,0,0,0,0,0,0,1,0
145000.0,3.0,2.0,1600.0,0,0,0,0,0,0,0,0,1,0
77000.0,3.0,2.0,1408.0,0,0,0,0,0,0,0,0,1,0
354900.0,5.0,4.0,4100.0,0,0,0,0,0,0,0,0,1,0
168000.0,3.0,2.0,1267.0,0,0,0,0,0,0,0,0,1,0
250000.0,4.0,3.0,2659.0,0,0,0,0,0,0,0,0,1,0
117635.0,3.0,2.0,1186.0,0,0,0,0,0,0,0,0,1,0
225000.0,3.0,3.0,2249.0,0,0,0,0,0,0,0,0,1,0
220000.0,4.0,4.0,2055.0,0,0,0,0,0,0,0,0,1,0
85000.0,3.0,2.0,1772.0,0,0,0,0,0,0,0,0,1,0
173000.0,3.0,3.0,1611.0,0,0,0,0,0,0,0,0,1,0
227000.0,4.0,3.0,2830.0,0,0,0,0,0,0,0,0,1,0
427000.0,6.0,5.0,6142.0,0,0,0,0,0,0,0,0,1,0
214900.0,4.0,3.0,3000.0,0,0,0,0,0,0,0,0,1,0
310000.0,4.0,3.0,3906.0,0,0,0,0,0,0,0,0,1,0
149000.0,3.0,2.0,1220.0,0,0,0,0,0,0,0,0,1,0
